time,latitude,longitude,depth,mag,place
2023-01-26T20:39:10.190Z,38.8235016,-122.8031693,5.31,0.26,"6km NW of The Geysers, CA"
2023-01-26T20:36:06.350Z,38.8246651,-122.7939987,2.63,0.62,"6km W of Cobb, CA"
2023-01-26T20:31:56.340Z,19.16816711,-155.4705048,30.37999916,2.26999998,"Island of Hawaii, Hawaii"
2023-01-26T20:28:58.198Z,63.2792,-151.2809,4.1,1,"36 km SE of Denali National Park, Alaska"
2023-01-26T20:28:55.790Z,38.8359985,-122.7913361,1.48,0.77,"6km WNW of Cobb, CA"
2023-01-26T20:25:20.680Z,38.4555,-117.844,12.1,1,"24 km ENE of Mina, Nevada"
2023-01-26T20:22:22.240Z,49.11383333,-122.1178333,-0.48,1.59,"11 km ENE of Abbotsford, Canada"
2023-01-26T20:21:37.180Z,60.1004,-153.3104,124.6,1.8,"56 km NE of Pedro Bay, Alaska"
2023-01-26T20:20:26.820Z,33.8503333,-117.4958333,-0.5,1.49,"4km SE of Home Gardens, CA"
2023-01-26T20:19:21.260Z,37.0581667,-121.5086667,5.71,1.11,"8km NE of Gilroy, CA"
2023-01-26T20:11:57.664Z,64.4231,-147.4607,4.5,0.7,"29 km WSW of Salcha, Alaska"
2023-01-26T20:09:59.430Z,19.13249969,-155.3674927,30.19000053,2.05999994,"14 km ESE of Pāhala, Hawaii"
2023-01-26T20:07:01.075Z,59.0056,-152.2928,52.5,1.7,"44 km SSW of Nanwalek, Alaska"
2023-01-26T20:05:54.909Z,37.9617,-118.0553,8.2,1.4,"32 km N of Dyer, Nevada"
2023-01-26T20:01:19.150Z,61.3135,-146.8771,30.7,1.2,"34 km NW of Valdez, Alaska"
2023-01-26T20:00:38.160Z,19.15616608,-155.3716736,29.42000008,2.4,"12 km ESE of Pāhala, Hawaii"
2023-01-26T19:55:44.680Z,38.7885,-122.747,0.75,0.14,"2km NNE of The Geysers, CA"
2023-01-26T19:49:32.810Z,33.1811667,-116.0363333,7.34,1.67,"10km ENE of Ocotillo Wells, CA"
2023-01-26T19:48:56.748Z,61.7634,-150.2064,45.4,1.2,"9 km WNW of Willow, Alaska"
2023-01-26T19:34:21.620Z,40.286,-124.4528333,13.49,1.75,"15km WSW of Petrolia, CA"
2023-01-26T19:32:38.590Z,38.7833333,-122.7426667,0.65,0.14,"1km ENE of The Geysers, CA"
2023-01-26T19:30:54.300Z,44.8505,-110.691,3.07,0.78,"14 km S of Mammoth, Wyoming"
2023-01-26T19:30:46.237Z,57.3243,-33.274,10,5.3,Reykjanes Ridge
2023-01-26T19:28:29.831Z,61.7245,-151.4401,8.2,1.5,"29 km S of Skwentna, Alaska"
2023-01-26T19:17:03.680Z,57.3927,-33.3793,10,5.1,Reykjanes Ridge
2023-01-26T19:16:12.200Z,37.1433333,-121.5248333,8.02,0.98,"10km NE of San Martin, CA"
2023-01-26T19:14:24.050Z,37.5988333,-118.8068333,5.71,0.84,"12km WNW of Toms Place, CA"
2023-01-26T19:12:42.650Z,37.6015,-118.8085,5.08,0.33,"12km WNW of Toms Place, CA"
2023-01-26T19:12:35.330Z,38.8276672,-122.7815018,1.5,0.69,"5km W of Cobb, CA"
2023-01-26T19:09:55.249Z,59.8862,-151.4352,45,1.9,"12 km NE of Nikolaevsk, Alaska"
2023-01-26T19:06:32.334Z,31.56394162,-104.1597501,7.365551758,1.9,western Texas
2023-01-26T19:04:40.270Z,38.825,-122.7853333,0.92,0.58,"5km W of Cobb, CA"
2023-01-26T18:56:02.310Z,38.7786667,-122.7438333,0.44,2.31,"1km E of The Geysers, CA"
2023-01-26T18:53:06.727Z,58.2491,-155.1418,17,2.7,"86 km NNW of Karluk, Alaska"
2023-01-26T18:52:25.432Z,31.61211425,-103.9770185,7.198449707,2.1,"37 km WSW of Mentone, Texas"
2023-01-26T18:49:25.780Z,38.8136673,-122.7961655,2.23,0.77,"5km NW of The Geysers, CA"
2023-01-26T18:47:39.590Z,38.8291664,-122.8148346,1.81,1.03,"8km NW of The Geysers, CA"
2023-01-26T18:45:16.090Z,37.3098333,-121.6786667,7.54,0.99,"14km E of Seven Trees, CA"
2023-01-26T18:39:46.688Z,54.4639,-161.4726,10.7,1.9,"85 km SE of King Cove, Alaska"
2023-01-26T18:35:13.739Z,59.5089,-152.9461,105.5,1.8,"60 km WNW of Nanwalek, Alaska"
2023-01-26T18:16:33.210Z,36.11283333,-97.84966667,5.65,1.24,"4 km E of Hennessey, Oklahoma"
2023-01-26T18:09:24.680Z,38.8058333,-122.781,2.91,1.85,"4km NW of The Geysers, CA"
2023-01-26T18:02:12.639Z,62.8476,-150.5928,88.9,1.2,"40 km NNE of Petersville, Alaska"
2023-01-26T17:59:18.093Z,60.9395,-152.3033,118.5,1.8,"61 km WNW of Nikiski, Alaska"
2023-01-26T17:55:29.357Z,-12.4401,166.9455,212.481,4.9,"171 km NNW of Sola, Vanuatu"
2023-01-26T17:55:28.630Z,37.4243333,-118.5515,12.08,1.17,"4km ENE of Round Valley, CA"
2023-01-26T17:48:45.560Z,37.427,-118.5551667,11.4,1.83,"4km ENE of Round Valley, CA"
2023-01-26T17:40:56.500Z,38.8313332,-122.8151703,2.17,0.29,"8km NW of The Geysers, CA"
2023-01-26T17:40:26.485Z,59.9888,-151.7927,54.3,2,"5 km NW of Happy Valley, Alaska"
2023-01-26T17:33:45.521Z,2.709,127.3963,64.11,4.4,"128 km NNW of Tobelo, Indonesia"
2023-01-26T17:32:46.140Z,38.5703333,-112.6343333,0.41,1.16,"30 km SSW of Kanosh, Utah"
2023-01-26T17:32:42.190Z,38.8306667,-122.815,1.53,1.45,"8km NW of The Geysers, CA"
2023-01-26T17:27:43.853Z,60.7776,-146.6929,13.8,1.6,"9 km S of Tatitlek, Alaska"
2023-01-26T17:25:58.419Z,2.7929,126.8576,34.247,4.6,"173 km NW of Tobelo, Indonesia"
2023-01-26T17:22:21.240Z,32.1865,-116.9745,5.54,1.6,"7km SW of Primo Tapia, B.C., MX"
2023-01-26T17:13:02.140Z,33.7011667,-116.7366667,16.87,2.3,"5km SSW of Idyllwild, CA"
2023-01-26T17:10:36.350Z,38.8055,-122.7935028,1.07,0.99,"4km NW of The Geysers, CA"
2023-01-26T17:01:12.440Z,47.77816667,-122.876,19.7,0.58,"4 km S of Quilcene, Washington"
2023-01-26T17:01:09.197Z,61.2526,-146.7734,7.7,1.2,"26 km WNW of Valdez, Alaska"
2023-01-26T16:59:55.941Z,2.7654,127.0086,49.042,4.3,"159 km NW of Tobelo, Indonesia"
2023-01-26T16:58:21.990Z,38.8143333,-122.8285,1.45,1.8,"8km WNW of The Geysers, CA"
2023-01-26T16:57:53.537Z,36.6961,-116.1317,0.4,-0.2,"43 km WNW of Indian Springs, Nevada"
2023-01-26T16:55:57.770Z,38.8219986,-122.8375015,2.91,1.13,"9km NW of The Geysers, CA"
2023-01-26T16:54:38.160Z,19.18899918,-155.3826599,31.05999947,2.08999991,"10 km E of Pāhala, Hawaii"
2023-01-26T16:50:30.035Z,61.0006,-146.3038,17.5,1.4,"14 km S of Valdez, Alaska"
2023-01-26T16:49:54.580Z,38.8320007,-122.8161697,1.43,0.77,"8km NW of The Geysers, CA"
2023-01-26T16:41:36.896Z,50.6252,-172.6345,13.384,5.1,"205 km SSE of Atka, Alaska"
2023-01-26T16:40:59.200Z,51.868,-177.9585,6.3,0.81,"91 km W of Adak, Alaska"
2023-01-26T16:30:11.424Z,63.8286,-148.6707,97.5,1.2,"14 km ESE of Healy, Alaska"
2023-01-26T16:16:41.490Z,41.4981667,-112.1791667,5.5,0.91,Utah
2023-01-26T16:15:15.330Z,38.8121667,-122.813,2.98,0.86,"6km NW of The Geysers, CA"
2023-01-26T16:15:05.693Z,38.2549,-118.3706,11.9,0.6,"27 km WSW of Mina, Nevada"
2023-01-26T16:14:14.276Z,62.0479,-151.552,82.9,1.6,"10 km NW of Skwentna, Alaska"
2023-01-26T16:04:56.671Z,30.5458,137.5565,485.923,4.3,"Izu Islands, Japan region"
2023-01-26T16:04:39.710Z,38.7861667,-122.767,1.53,1.05,"1km NW of The Geysers, CA"
2023-01-26T16:03:43.585Z,51.7517,-179.4286,98.579,3.1,"193 km W of Adak, Alaska"
2023-01-26T15:57:01.731Z,-5.6455,154.2503,129.53,4.5,"155 km WNW of Panguna, Papua New Guinea"
2023-01-26T15:56:19.230Z,59.5669,-152.5959,79.1,1.8,"44 km WNW of Nanwalek, Alaska"
2023-01-26T15:55:29.301Z,2.7738,127.0139,42.445,4.2,"160 km NW of Tobelo, Indonesia"
2023-01-26T15:53:32.170Z,2.7809,127.0215,54.448,4.1,"160 km NW of Tobelo, Indonesia"
2023-01-26T15:51:17.438Z,64.6612,-152.5207,13.5,0.9,"60 km SSW of Tanana, Alaska"
2023-01-26T15:47:26.047Z,2.8409,127.1773,41.145,4.1,"153 km NW of Tobelo, Indonesia"
2023-01-26T15:39:27.973Z,57.0711,-156.2455,8.3,2,Alaska Peninsula
2023-01-26T15:33:36.751Z,-22.2386,-67.3046,194.117,4.4,"118 km NE of San Pedro de Atacama, Chile"
2023-01-26T15:33:29.614Z,60.0974,-152.9405,100.3,1.8,"69 km WNW of Happy Valley, Alaska"
2023-01-26T15:30:41.602Z,35.7839,-116.8795,0,0.3,"47 km E of Searles Valley, California"
2023-01-26T15:28:26.407Z,63.2176,-151.0819,5.4,1.4,"48 km SE of Denali National Park, Alaska"
2023-01-26T15:19:03.187Z,-17.3681,-175.1565,256.143,4.4,"188 km NW of Neiafu, Tonga"
2023-01-26T15:15:35.588Z,61.2516,-151.9004,91.5,1.7,Southern Alaska
2023-01-26T15:08:23.816Z,53.9562,-166.7645,105.7,2.2,"16 km WNW of Dutch Harbor, Alaska"
2023-01-26T14:59:26.510Z,19.15933418,-155.3676605,29.54999924,1.80999994,"Island of Hawaii, Hawaii"
2023-01-26T14:49:22.897Z,61.7812,-150.8104,15.1,1.1,"30 km NNW of Susitna, Alaska"
2023-01-26T14:42:03.152Z,64.8071,-147.5058,17.2,0.5,Central Alaska
2023-01-26T14:40:57.596Z,2.6517,126.894,48.341,4.4,"160 km NW of Tobelo, Indonesia"
2023-01-26T14:34:39.110Z,53.8465,-166.6088333,6.76,0.21,"5 km WSW of Unalaska, Alaska"
2023-01-26T14:28:32.525Z,60.921,-152.7489,137.2,2.5,"83 km WNW of Nikiski, Alaska"
2023-01-26T14:27:19.460Z,36.169,-118.4348333,3.77,1.54,"40km WSW of Olancha, CA"
2023-01-26T14:19:03.420Z,-17.876,-173.3757,46.936,4.8,"107 km NE of Neiafu, Tonga"
2023-01-26T14:18:54.729Z,61.3153,-146.8578,8.6,2.5,"34 km NW of Valdez, Alaska"
2023-01-26T14:15:44.830Z,33.466,-116.5671667,9.37,0.66,"14km SE of Anza, CA"
2023-01-26T14:04:54.829Z,36.39883333,-96.771,5.29,0.9,"6 km WNW of Skedee, Oklahoma"
2023-01-26T13:58:53.012Z,61.1174,-151.5448,73.9,2.3,"22 km WNW of Tyonek, Alaska"
2023-01-26T13:56:49.919Z,23.1742,123.4212,10,4.9,"149 km SSE of Yonakuni, Japan"
2023-01-26T13:50:56.140Z,33.0155,-116.4266667,6.57,1.08,"18km ESE of Julian, CA"
2023-01-26T13:49:57.800Z,38.7575,-122.7295,0.83,0.95,"3km SE of The Geysers, CA"
2023-01-26T13:46:18.890Z,38.8380013,-122.8075027,2.23,0.76,"8km WNW of Cobb, CA"
2023-01-26T13:38:55.843Z,61.9061,-150.8915,8.5,1.2,"28 km ESE of Skwentna, Alaska"
2023-01-26T13:32:02.272Z,53.5015,-167.0181,64.8,2.1,"Fox Islands, Aleutian Islands, Alaska"
2023-01-26T13:25:43.530Z,40.8958,-127.2075,13.449,2.8,"251 km W of Ferndale, California"
2023-01-26T13:16:52.300Z,62.8811,-151.3066,104.3,1.8,"51 km NNW of Petersville, Alaska"
2023-01-26T13:11:32.455Z,2.7257,126.7964,38.582,4.5,Molucca Sea
2023-01-26T13:11:18.510Z,38.822,-122.796,3.21,0.26,"6km NW of The Geysers, CA"
2023-01-26T13:11:16.570Z,40.207,-124.1366667,11.29,1.32,"18km SE of Petrolia, CA"
2023-01-26T13:06:46.226Z,59.9534,-153.0293,106.9,2,"63 km ENE of Pedro Bay, Alaska"
2023-01-26T13:05:39.651Z,11.6466,43.9274,10,4.8,"76 km ENE of Loyada, Djibouti"
2023-01-26T13:05:38.840Z,38.89,-119.645,9.6,0.6,"3 km N of Carter Springs, Nevada"
2023-01-26T13:01:04.376Z,63.5131,-150.7991,10.8,1.3,"46 km E of Denali National Park, Alaska"
2023-01-26T12:58:57.890Z,38.8041649,-122.8184967,3.06,1.07,"6km WNW of The Geysers, CA"
2023-01-26T12:39:05.079Z,60.0203,-147.4068,19.5,2.1,"34 km E of Chenega, Alaska"
2023-01-26T12:31:31.880Z,38.775,-122.7123333,2.78,0.15,"2km W of Anderson Springs, CA"
2023-01-26T12:30:23.550Z,61.7432,-149.5938,27.3,1.1,"13 km N of Meadow Lakes, Alaska"
2023-01-26T12:25:40.830Z,42.21416667,-124.026,35.38,1.66,"26 km NE of Harbor, Oregon"
2023-01-26T12:19:45.713Z,62.819,-149.91,77.9,1.9,"42 km NNE of Chase, Alaska"
2023-01-26T12:16:03.247Z,53.8418,-165.2618,57.7,2,"46 km SE of Akutan, Alaska"
2023-01-26T12:09:18.090Z,17.99416667,-66.7405,15.18,2.26,Puerto Rico region
2023-01-26T11:59:05.430Z,44.8011667,-110.8195,5.59,0.63,"21 km SSW of Mammoth, Wyoming"
2023-01-26T11:55:36.757Z,57.19,-155.6101,71,2.3,"81 km WSW of Karluk, Alaska"
2023-01-26T11:54:08.240Z,33.9608333,-116.858,9.84,0.83,"4km NNE of Banning, CA"
2023-01-26T11:47:50.890Z,37.1493333,-121.5235,10.44,0.82,"10km NE of San Martin, CA"
2023-01-26T11:38:38.542Z,61.9552,-149.759,15.1,0.9,"23 km SSE of Susitna North, Alaska"
2023-01-26T11:37:16.108Z,62.77,-151.5255,89.9,1.2,"49 km NW of Petersville, Alaska"
2023-01-26T11:33:51.930Z,19.1685009,-155.4915009,34.59999847,2.29999995,"Island of Hawaii, Hawaii"
2023-01-26T11:29:28.651Z,61.7567,-149.5663,30.3,1.3,"14 km N of Meadow Lakes, Alaska"
2023-01-26T11:24:33.850Z,38.831665,-122.8183365,1.67,0.86,"8km NW of The Geysers, CA"
2023-01-26T11:23:50.410Z,53.90833333,-166.3618333,9.14,0.39,"11 km ENE of Unalaska, Alaska"
2023-01-26T11:07:25.250Z,46.32283333,-122.2433333,4.9,0.55,"26 km S of Morton, Washington"
2023-01-26T11:07:13.570Z,40.0513,-120.5683,11.8,0.4,"21 km NNW of Lake Davis, California"
2023-01-26T11:05:06.927Z,38.5001,-119.5242,7.2,1.2,"4 km WSW of Walker, California"
2023-01-26T11:03:18.271Z,32.75115967,-100.6551305,6.871785482,3.2,"16 km NE of Hermleigh, Texas"
2023-01-26T10:58:37.888Z,40.0388,-120.5986,12.9,1.1,"19 km NE of Greenhorn, California"
2023-01-26T10:57:59.170Z,38.8406677,-122.8235016,1.84,0.68,"9km WNW of Cobb, CA"
2023-01-26T10:51:35.209Z,63.5008,-150.0181,120.7,1.8,"54 km WNW of Cantwell, Alaska"
2023-01-26T10:50:50.177Z,61.3954,-149.4331,32.1,1.3,"10 km NE of Eagle River, Alaska"
2023-01-26T10:50:34.390Z,37.5958333,-118.8051667,5.9,1.33,"12km WNW of Toms Place, CA"
2023-01-26T10:49:23.490Z,37.6008333,-118.8083333,5.6,0.93,"12km WNW of Toms Place, CA"
2023-01-26T10:48:00.470Z,37.5968333,-118.8071667,5.9,0.86,"12km WNW of Toms Place, CA"
2023-01-26T10:47:42.574Z,32.75299072,-100.6594179,6.089233398,2.6,"16 km NE of Hermleigh, Texas"
2023-01-26T10:45:52.904Z,-30.2276,-178.6745,131,6,"Kermadec Islands, New Zealand"
2023-01-26T10:40:53.924Z,61.696,-149.8724,10.9,1.1,"7 km NNW of Houston, Alaska"
2023-01-26T10:37:49.620Z,37.5991667,-118.8038333,6.93,0.51,"12km WNW of Toms Place, CA"
2023-01-26T10:37:33.430Z,37.5955,-118.8031667,6.46,0.68,"12km WNW of Toms Place, CA"
2023-01-26T10:37:25.900Z,37.5965,-118.8028333,6.34,0.78,"12km WNW of Toms Place, CA"
2023-01-26T10:37:15.390Z,37.6035,-118.8133333,4.91,0.25,"13km WNW of Toms Place, CA"
2023-01-26T10:35:02.200Z,37.5953333,-118.8075,5.91,1.53,"12km WNW of Toms Place, CA"
2023-01-26T10:33:13.370Z,37.5963333,-118.8036667,6.49,1.22,"12km WNW of Toms Place, CA"
2023-01-26T10:30:25.310Z,42.72116667,-122.2206667,7.21,1.21,"22 km E of Prospect, Oregon"
2023-01-26T10:28:13.316Z,59.5526,-152.2605,64.5,1.6,"29 km NW of Nanwalek, Alaska"
2023-01-26T10:27:19.131Z,62.0137,-149.8141,46.1,1.2,"16 km S of Susitna North, Alaska"
2023-01-26T10:25:18.751Z,64.7441,-148.9291,17.1,0.6,"18 km NNE of Four Mile Road, Alaska"
2023-01-26T10:15:09.583Z,61.7026,-147.5092,29.3,1.2,"13 km SSE of Glacier View, Alaska"
2023-01-26T09:51:26.040Z,64.7286,-147.7563,15.2,0.8,"9 km S of South Van Horn, Alaska"
2023-01-26T09:42:26.015Z,62.2068,-150.1625,15,1.3,"12 km SSE of Trapper Creek, Alaska"
2023-01-26T09:39:14.840Z,38.8225,-122.7833333,2.04,0.87,"5km W of Cobb, CA"
2023-01-26T09:33:54.840Z,38.8393326,-122.8366699,1.56,0.69,"10km NW of The Geysers, CA"
2023-01-26T09:31:01.440Z,38.8058333,-122.8078333,1.43,0.94,"6km NW of The Geysers, CA"
2023-01-26T09:30:08.420Z,44.7438333,-110.5745,5.58,0.61,"27 km SSE of Mammoth, Wyoming"
2023-01-26T09:29:32.870Z,63.8169,-148.4328,99.5,1.3,"25 km ENE of Denali Park, Alaska"
2023-01-26T09:27:36.830Z,33.6543333,-116.8753333,17.39,0.94,"10km S of Valle Vista, CA"
2023-01-26T09:19:22.627Z,38.1746,-117.8894,11.3,0.8,"30 km SE of Mina, Nevada"
2023-01-26T09:15:09.920Z,59.361,-153.4236667,-0.83,0.6,"61 km SE of Pedro Bay, Alaska"
2023-01-26T09:14:47.469Z,31.61835791,-104.1186737,5.874487305,2.1,"45 km NW of Toyah, Texas"
2023-01-26T09:11:56.320Z,19.1126,-66.3113,28,3.46,"71 km N of Brenas, Puerto Rico"
2023-01-26T09:03:52.374Z,54.1853,-165.7968,124.6,2.3,"5 km NNW of Akutan, Alaska"
2023-01-26T08:57:32.233Z,2.7852,126.8024,42.938,4.3,Molucca Sea
2023-01-26T08:49:56.210Z,37.1473333,-121.5241667,7.67,0.6,"10km NE of San Martin, CA"
2023-01-26T08:47:42.418Z,2.7314,127.0085,52.739,4.1,"157 km NW of Tobelo, Indonesia"
2023-01-26T08:42:39.400Z,35.3576667,-117.945,0.59,0.83,"26km N of California City, CA"
2023-01-26T08:33:38.550Z,38.8375,-122.8011667,2.59,-0.13,"7km WNW of Cobb, CA"
2023-01-26T08:27:50.036Z,59.902,-152.2462,69.4,1.7,"27 km WNW of Anchor Point, Alaska"
2023-01-26T08:26:59.033Z,19.1127,145.3525,310.913,3.7,"Maug Islands region, Northern Mariana Islands"
2023-01-26T08:24:55.660Z,36.4581667,-121.0348333,8.64,1.34,"13km SE of Pinnacles, CA"
2023-01-26T08:07:42.359Z,36.53683333,-98.95666667,7.35,1.26,"8 km SW of Waynoka, Oklahoma"
2023-01-26T08:05:35.874Z,61.4964,-151.4197,71,1.5,"43 km NNW of Beluga, Alaska"
2023-01-26T07:58:47.960Z,32.966,-116.2966667,10.95,1.7,"25km SW of Ocotillo Wells, CA"
2023-01-26T07:58:05.400Z,32.9615,-116.3011667,10.43,2.5,"26km SW of Ocotillo Wells, CA"
2023-01-26T07:52:51.320Z,36.8461667,-121.4551667,5.43,0.83,"5km W of Hollister, CA"
2023-01-26T07:47:44.710Z,19.22816667,-155.3915,31.89,1.65,"9 km ENE of Pāhala, Hawaii"
2023-01-26T07:37:38.990Z,38.8341675,-122.8176651,1.67,1.09,"8km NW of The Geysers, CA"
2023-01-26T07:35:38.077Z,39.119,-119.7281,12.1,0.1,"6 km SE of Carson City, Nevada"
2023-01-26T07:28:30.710Z,38.8063316,-122.807663,1.54,0.57,"6km NW of The Geysers, CA"
2023-01-26T07:27:10.410Z,34.4585,-117.961,8.91,1.53,"7km SW of Pearblossom, CA"
2023-01-26T07:26:18.539Z,61.1977,-150.8559,6.5,1.5,"13 km ENE of Beluga, Alaska"
2023-01-26T07:21:29.020Z,38.8061676,-122.8103333,1.8,0.75,"6km NW of The Geysers, CA"
2023-01-26T07:18:33.480Z,38.7883333,-122.7743333,10.37,0.81,"2km NW of The Geysers, CA"
2023-01-26T07:09:10.380Z,38.8045006,-122.8079987,1.31,1.1,"5km NW of The Geysers, CA"
2023-01-26T07:08:06.040Z,38.8056679,-122.8089981,1.42,1.01,"6km NW of The Geysers, CA"
2023-01-26T07:07:53.260Z,38.8053322,-122.809166,1.48,0.48,"6km NW of The Geysers, CA"
2023-01-26T07:07:15.640Z,38.8059998,-122.8081665,1.51,0.74,"6km NW of The Geysers, CA"
2023-01-26T07:06:08.350Z,38.8061667,-122.8065,1.14,2.28,"5km NW of The Geysers, CA"
2023-01-26T07:06:03.920Z,38.8056667,-122.808,1.24,0.41,"6km NW of The Geysers, CA"
2023-01-26T06:48:17.710Z,37.1416667,-121.5318333,6.83,1.26,"9km NE of San Martin, CA"
2023-01-26T06:41:42.240Z,45.366,-121.6978333,-1.98,0.52,"8 km NNE of Government Camp, Oregon"
2023-01-26T06:39:36.934Z,59.7523,-152.7487,94.9,2,"51 km W of Anchor Point, Alaska"
2023-01-26T06:36:10.460Z,33.4066667,-117.0431667,7.85,1.07,"6km NE of Pala, CA"
2023-01-26T06:34:59.156Z,38.3734,-116.9737,0.9,1.5,"40 km NNE of Tonopah, Nevada"
2023-01-26T06:33:45.142Z,2.84,127.0684,64.583,4.8,"161 km NW of Tobelo, Indonesia"
2023-01-26T06:33:44.377Z,31.55982779,-104.1548847,7.776879883,2,"43 km NW of Toyah, Texas"
2023-01-26T06:32:18.707Z,2.6524,126.5605,63.931,4.3,"190 km WNW of Tobelo, Indonesia"
2023-01-26T06:28:09.220Z,36.52,-98.61216667,6.35,1.24,"14 km W of Aline, Oklahoma"
2023-01-26T06:23:29.550Z,39.703,-123.1351667,1.83,1.87,"14km SE of Covelo, CA"
2023-01-26T06:13:16.012Z,2.6349,127.2136,65.686,4.1,"133 km NW of Tobelo, Indonesia"
2023-01-26T06:11:44.060Z,39.7036667,-123.1346667,-0.7,1.89,"14km SE of Covelo, CA"
2023-01-26T06:11:40.800Z,38.7861667,-122.7085,2.26,0.49,"2km NW of Anderson Springs, CA"
2023-01-26T06:09:05.141Z,62.7397,-150.5657,84.8,1.5,"28 km NNE of Petersville, Alaska"
2023-01-26T06:04:20.393Z,61.0568,-150.5255,49,1.5,"17 km NNE of Point Possession, Alaska"
2023-01-26T06:03:07.500Z,19.15083313,-155.4378357,32.20999908,1.97000003,"7 km SE of Pāhala, Hawaii"
2023-01-26T05:53:14.029Z,51.5004,-176.6376,33.2,1.9,"41 km S of Adak, Alaska"
2023-01-26T05:45:44.767Z,55.4118,-160.2013,11.4,1.8,Alaska Peninsula
2023-01-26T05:45:14.281Z,31.69285281,-104.29411,7.057055664,2.5,"54 km S of Whites City, New Mexico"
2023-01-26T05:43:28.900Z,19.05283356,-155.4360046,38.97000122,2.25,"Island of Hawaii, Hawaii"
2023-01-26T05:33:48.270Z,2.7188,126.7167,26.541,4.3,"180 km NW of Tobelo, Indonesia"
2023-01-26T05:29:44.420Z,62.1571,-148.6638,25,1.2,"41 km NNW of Chickaloon, Alaska"
2023-01-26T05:24:22.780Z,46.96283333,-121.977,5.54,0.82,"14 km SSE of Carbonado, Washington"
2023-01-26T05:21:23.000Z,53.91166667,-166.411,6.6,-0.2,"8 km ENE of Dutch Harbor, Alaska"
2023-01-26T05:21:19.080Z,33.4836667,-116.4091667,9.45,0.84,"22km SSW of La Quinta, CA"
2023-01-26T05:19:03.797Z,63.5226,-149.2552,98,1.2,"21 km NW of Cantwell, Alaska"
2023-01-26T04:56:37.389Z,61.8491,-149.3225,11.9,1.4,"12 km NNW of Fishhook, Alaska"
2023-01-26T04:54:04.120Z,34.5138333,-118.5991667,10.28,1.36,"4km NE of Castaic, CA"
2023-01-26T04:51:29.010Z,33.8943333,-118.6975,14.07,1.87,"15km S of Malibu Beach, CA"
2023-01-26T04:46:25.100Z,33.9816667,-116.6853333,11.84,0.69,"12km NE of Cabazon, CA"
2023-01-26T04:44:00.620Z,33.8971667,-118.7146667,17.28,1.5,"15km SE of Malibu, CA"
2023-01-26T04:36:28.710Z,38.8275,-122.8251667,1.28,0.2,"8km NW of The Geysers, CA"
2023-01-26T04:34:24.040Z,2.5586,126.6091,35,4.4,"180 km WNW of Tobelo, Indonesia"
2023-01-26T04:32:15.710Z,18.9818325,-155.4324951,36.54000092,2.12,"18 km ESE of Naalehu, Hawaii"
2023-01-26T04:30:13.337Z,3.3254,128.1163,10,4.7,"176 km N of Tobelo, Indonesia"
2023-01-26T04:29:44.000Z,-0.125,-77.4704,10,4.4,"65 km NW of Puerto Francisco de Orellana, Ecuador"
2023-01-26T04:23:51.234Z,2.8388,126.9805,35,5.7,"167 km NW of Tobelo, Indonesia"
2023-01-26T04:20:14.660Z,38.384,-122.398,7.24,1.71,"4km WSW of Yountville, CA"
2023-01-26T04:16:05.416Z,16.6149,-25.6191,10,5.3,"74 km SW of Porto Novo, Cabo Verde"
2023-01-26T04:07:49.378Z,-30.7781,-177.7478,35,4.3,"Kermadec Islands, New Zealand"
2023-01-26T04:01:41.250Z,38.8371658,-122.8013306,2.24,0.78,"7km WNW of Cobb, CA"
2023-01-26T03:43:15.419Z,61.7773,-150.7105,7.9,1.4,"28 km NNW of Susitna, Alaska"
2023-01-26T03:35:13.550Z,19.17816734,-155.3468323,27.80999947,1.89999998,"14 km E of Pāhala, Hawaii"
2023-01-26T03:33:27.238Z,-6.9215,110.3441,254.155,4.1,"11 km NW of Semarang, Indonesia"
2023-01-26T03:32:59.500Z,64.0669,-149.541,4.9,1.2,"21 km WNW of Ferry, Alaska"
2023-01-26T03:24:10.014Z,-8.6067,130.6632,10,4.2,"Pulau Pulau Tanimbar, Indonesia"
2023-01-26T03:21:38.820Z,53.9137,-163.676,25.6,2.2,"106 km S of False Pass, Alaska"
2023-01-26T03:17:29.394Z,52.64,-166.5999,8.7,2.1,"137 km S of Unalaska, Alaska"
2023-01-26T03:17:26.835Z,61.6436,-149.8165,27.9,1.3,"1 km N of Houston, Alaska"
2023-01-26T03:16:21.963Z,-1.9745,-79.9816,77.663,4.6,Ecuador
2023-01-26T03:10:54.237Z,31.67187444,-104.344546,6.131567383,1.8,"55 km S of Whites City, New Mexico"
2023-01-26T02:56:55.710Z,53.831,-166.6106667,5.74,-0.32,"6 km SW of Unalaska, Alaska"
2023-01-26T02:51:41.071Z,2.8807,127.108,35,4.3,Molucca Sea
2023-01-26T02:33:54.800Z,44.6811667,-110.0293333,10.99,0.66,"36 km S of Silver Gate, Montana"
2023-01-26T02:28:04.347Z,29.7988,102.472,48.201,4.3,"Western Sichuan, China"
2023-01-26T02:26:19.140Z,17.97283333,-66.87533333,16.03,2.2,"1 km ESE of Maria Antonia, Puerto Rico"
2023-01-26T02:25:10.364Z,2.8189,126.761,35,4.1,"183 km NW of Tobelo, Indonesia"
2023-01-26T02:23:06.240Z,33.142,-116.5015,11.97,0.94,"12km NE of Julian, CA"
